,PC1,PC2,PC3,Cluster
"8ZHP_4|I,L|antigen_species=severe",13.427091250569601,-9.897167243511007,1.0859654034852348,0
"8ZHP_5|G,H|antigen_species=severe",-18.34361271268106,0.37042807020791435,-0.26809005012258585,1
7MZM_1|H|antigen_species=severe,-19.323507874907516,1.0264343312625153,1.3850713480052124,1
7MZM_2|L|antigen_species=severe,20.578149735970765,3.3824199515530493,-0.06132066276591556,0
8KDT_2|H|antigen_species=severe,-18.858548060785967,0.625720520522065,-2.41679885803992,1
8KDT_3|L|antigen_species=severe,20.37731677604001,3.2895357778384455,-0.16685014505779336,0
8KEK_1|H|antigen_species=severe,-18.67452939185961,0.698230648620192,1.4263729313600932,1
8KEK_2|L|antigen_species=severe,20.305234481981103,3.5797470241129354,-0.34099990143801695,0
"8KEO_2|E,G,I|antigen_species=severe",-17.922355557211706,0.08082143857768401,-2.4296732426884295,1
"8KEO_3|D,F,H|antigen_species=severe",20.241619438809696,3.16135572536666,-0.21289949978532288,0
"7D0C_2|G,H|antigen_species=severe",-20.869243494801474,1.974987001054454,2.501970851355252,1
"7D0C_3|F,L|antigen_species=severe",20.8098796598275,3.5388998594104435,0.04176549856833432,0
7EJY_2|H|antigen_species=severe,-20.36083175544744,1.6684361712108886,2.1811901363307102,1
7EJY_3|L|antigen_species=severe,21.083565707741528,3.9979132596223153,0.06053396142468825,0
7MZI_1|L|antigen_species=severe,13.222897923526837,-9.920906945678036,0.9504811836508572,0
7MZI_2|H|antigen_species=severe,-20.661430982108268,1.85026112285981,2.399842631602741,1
7NXB_1|H|antigen_species=severe,-20.500984326365348,1.7452142748666697,2.2454629087447793,1
7NXB_2|L|antigen_species=severe,21.256783809943173,4.038576715585174,0.17360810251887432,0
7NXB_4|A|antigen_species=severe,-20.473714768048648,1.7332701800611467,2.2242362197239283,1
7NXB_5|B|antigen_species=severe,20.477037939979347,3.20453034277956,-0.05095407990399841,0
7SD5_2|H|antigen_species=severe,-17.703637311655008,0.0003971167608081044,-0.24315873852390937,1
7SD5_3|L|antigen_species=severe,13.284427231709849,-9.86092183726772,0.9615905233500567,0
9ATM_1|H|antigen_species=severe,-20.180703602035077,1.5385837518721566,1.7088267381155495,1
9ATM_2|I|antigen_species=severe,-18.28625069946429,0.28928175230744335,-1.6677953480156165,1
9ATM_3|L|antigen_species=severe,13.705066185530017,-10.116741018451172,1.4124527468670267,0
9ATM_4|M|antigen_species=severe,13.647094210909916,-9.918987339883296,1.2744833556435289,0
8K18_2|C|antigen_species=severe,-15.444129664812433,-1.350504089480948,0.9977450995306967,1
8K18_3|D|antigen_species=severe,17.828104528150323,-0.3568787374616481,-0.24389598913035265,0
8K19_1|A|antigen_species=severe,-16.3855889105272,-0.7645003048413577,1.690136397950407,1
8K19_2|B|antigen_species=severe,17.940049330752863,-0.3335561466717819,-0.17517479793216237,0
7WS2_1|D|antigen_species=severe,19.224356090804758,1.0088759026067404,0.15061470791683054,0
7WS2_3|E|antigen_species=severe,-16.67903461667427,-0.5763003364873546,2.116472275145417,1
9AU1_1|M|antigen_species=severe,-18.798359467074814,0.5305501889464769,-2.7279781870969546,1
9AU1_2|N|antigen_species=severe,20.142352239459992,2.9428922310506276,-0.16965295652823092,0
9AU1_3|H|antigen_species=severe,-19.388702520190314,1.0556553449788864,1.367614379446922,1
9AU1_4|L|antigen_species=severe,13.705066185530017,-10.116741018451172,1.4124527468670267,0
7D03_2|H|antigen_species=severe,-18.26526804939143,0.3699491083788395,-0.26408837674486074,1
7D03_3|L|antigen_species=severe,13.86357400873199,-10.039902189827353,1.4994613910431416,0
"8KDS_1|E,G,I|antigen_species=severe",-18.674529391859608,0.6982306486201917,1.4263729313600948,1
"8KDS_2|D,F,H|antigen_species=severe",20.305234481981103,3.5797470241129354,-0.34099990143801695,0
"8Y4A_2|D,H|antigen_species=severe",-17.080780981110372,-0.35318906468031264,1.8373450003781515,1
"8Y4A_3|E,L|antigen_species=severe",18.00416664942236,-0.3275519901467724,-0.16602534471583102,0
7LY0_2|L|antigen_species=severe,14.62389700548091,-6.1601536342897125,0.12051508889811662,0
7LY0_3|H|antigen_species=severe,-17.48194706347312,-0.10681553884141763,2.0843650116487837,1
8KEJ_1|H|antigen_species=severe,-18.858548060785967,0.625720520522065,-2.41679885803992,1
8KEJ_2|L|antigen_species=severe,20.37731677604001,3.2895357778384455,-0.16685014505779336,0
"8KEH_2|D,F|antigen_species=severe",20.37731677604001,3.2895357778384455,-0.16685014505779336,0
"8KEH_3|E,G|antigen_species=severe",-18.858548060785967,0.625720520522065,-2.41679885803992,1
"8Y4C_2|D,E,H|antigen_species=severe",-12.698693876002887,-3.1158365541520707,-1.9086632986427048,1
"8Y4C_3|F,G,L|antigen_species=severe",15.31174181180811,-6.841887111736014,1.004102966382476,0
7N4L_2|H|antigen_species=severe,-20.063576039954672,1.478050173793532,1.9721984478075547,1
7N4L_3|L|antigen_species=severe,20.949109644218257,3.9685217901138206,-0.03330018194549608,0
7ND3_2|H|antigen_species=severe,-20.513474856889033,1.7584779389448117,2.3022347769282194,1
7ND3_3|L|antigen_species=severe,20.46922418292567,3.311257380038568,-0.08293019930088776,0
7WED_2|H|antigen_species=severe,-13.42409189053611,-2.8235531196171983,-5.257509098511115,1
7WED_3|L|antigen_species=severe,17.906923627422746,-0.47107980667798177,-0.16975486174529172,0
8KEP_1|H|antigen_species=severe,-17.922355557211706,0.08082143857768401,-2.4296732426884295,1
8KEP_2|L|antigen_species=severe,20.241619438809696,3.16135572536666,-0.21289949978532288,0
7BEM_1|H|antigen_species=severe,-15.522616794444458,-1.319251533016829,1.1508957665649489,1
7BEM_2|L|antigen_species=severe,15.64143462498244,-2.0750219256135,-1.0025329507644247,0
"8VCR_2|D,E,H|antigen_species=severe",-17.409746979245693,-0.17960845452246324,-0.49058774743331995,1
"8VCR_3|F,G,L|antigen_species=severe",20.081730279926788,3.1161226844556795,-0.31048715778403146,0
7L2D_2|H|antigen_species=severe,-18.503787123318162,0.3797951523587371,-2.3919677342612973,1
7L2D_3|L|antigen_species=severe,13.818443576441286,-10.012233612195567,1.4526212436391672,0
"7CYP_2|D,F,H|antigen_species=severe",17.117915691420727,-0.976549524399188,-0.5115031501262586,0
"7CYP_3|E,G,I|antigen_species=severe",-16.650400807804832,-0.6164681410284149,1.5632332807179619,1
"8YWW_2|E,G|antigen_species=severe",-20.404013241859584,1.6952627024145546,2.254374790140991,1
"8YWW_3|D,F|antigen_species=severe",20.48967153506296,3.4592661712835633,-0.13947616466707152,0
8YWW_4|H|antigen_species=severe,-11.369681516997526,-3.9080562692462815,-1.3099398094422334,1
8YWX_1|E|antigen_species=severe,-3.929183357239801,12.403286160410193,9.383079820145475,1
8YWX_2|D|antigen_species=severe,20.409645438814003,3.3826385876346405,-0.16367973612030387,0
7WLC_2|H|antigen_species=severe,-14.198436816707634,-2.33851192280722,-4.663736889714778,1
7WLC_3|L|antigen_species=severe,14.70043975503719,-6.900744928575561,0.5676781948922903,0
8VIF_1|H|antigen_species=severe,-11.72856605118023,-3.7040927070273466,-2.1281697396780643,1
8VIF_2|L|antigen_species=severe,15.035643452879052,-7.198509922993238,0.9689306188431679,0
"8VKE_1|A,H|antigen_species=severe",-16.92376744289711,-0.47407024682337645,-0.5142417309876669,1
"8VKE_2|B,L|antigen_species=severe",14.1289209136781,-9.597301147473715,1.487525797141299,0
"7E5Y_2|B,L|antigen_species=severe",17.9534173817486,-0.4636492625160766,-0.2000481783094478,0
"7E5Y_3|C,H|antigen_species=severe",-20.43482004872784,1.716627230331799,2.3125306375334342,1
"7S0B_1|A,C|antigen_species=severe",-20.864285903391075,1.9675597918911094,2.4283151257674658,1
"7S0B_2|B,D|antigen_species=severe",20.774277638487593,3.7948886915834046,-0.08129520546399606,0
7LAA_2|H|antigen_species=severe,-19.973182201640096,1.4323835169744115,2.0896771595952317,1
7LAA_3|L|antigen_species=severe,13.984701003263508,-9.822475894291419,1.4952647500028864,0
"7CWM_2|G,H,I|antigen_species=severe",-17.439666337118943,-0.12723382231018898,2.1631384382503556,1
"7CWM_3|J,K,L|antigen_species=severe",19.755111791796118,1.1951576404556352,0.4616651997793952,0
"8Q5Y_1|A,H,L|antigen_species=severe",20.70329602746306,3.6748357601605837,-0.08275813107150405,0
"8Q5Y_2|B,G,R|antigen_species=severe",-19.36616129511382,1.085486853530488,1.453157449623709,1
7CHB_1|H|antigen_species=severe,-20.56887667789569,1.7927320577955257,2.2607414215515074,1
7CHB_2|L|antigen_species=severe,21.11391210961884,3.8841801434490417,0.13596148270237585,0
7K45_1|H|antigen_species=severe,-14.40455842883771,-2.213557437511292,-4.5182030927208645,1
7K45_2|L|antigen_species=severe,18.477602283753484,-0.06430655885116382,0.057951225161419304,0
"7PS4_2|B,H|antigen_species=severe",-18.42940133029523,0.38217689539590327,-1.481515286407686,1
"7PS4_3|C,L|antigen_species=severe",13.911361081170329,-9.726971608593551,1.389460491108625,0
7KFX_2|H|antigen_species=severe,-20.266341303702255,1.611023506029399,2.224684346165104,1
7KFX_3|L|antigen_species=severe,20.95221123363553,3.8242796944071724,0.03794503998344117,0
"7K4N_2|C,F,H|antigen_species=severe",-14.40455842883771,-2.213557437511292,-4.5182030927208645,1
"7K4N_3|D,G,L|antigen_species=severe",18.477602283753484,-0.06430655885116382,0.057951225161419304,0
7ZF3_1|H|antigen_species=severe,-20.54367013659339,1.771795973450291,2.2575598127442253,1
7ZF3_2|L|antigen_species=severe,21.256783809943173,4.038576715585174,0.17360810251887432,0
7ZF3_3|A|antigen_species=severe,-20.361838281309208,1.6732715921934829,2.3140813816760004,1
7ZF3_4|B|antigen_species=severe,20.729854239181016,3.5087570716333056,-0.0040003485220422245,0
"7PR0_2|B,F,L|antigen_species=severe",18.96700276572536,2.2069112583205768,-0.7479249322267747,0
"7PR0_3|C,G,H|antigen_species=severe",-20.06396334704519,1.4920468279685153,2.197808799560935,1
"8SDH_2|C,H|antigen_species=severe",-17.91773932809313,0.06305169738755624,-1.7552397141913734,1
"8SDH_3|D,L|antigen_species=severe",13.275007209765688,-9.674005182487052,0.8481687765944393,0
7QF0_2|H|antigen_species=severe,-20.607899587824328,1.8199894985336147,2.4055023350077676,1
7QF0_3|L|antigen_species=severe,20.60665320406541,3.7161121881107997,-0.17247449541061705,0
"8KER_2|D,F,H|antigen_species=severe",20.305234481981103,3.5797470241129354,-0.34099990143801695,0
"8KER_3|E,G,I|antigen_species=severe",-18.674529391859608,0.6982306486201917,1.4263729313600948,1
"7SO9_2|D,G,L|antigen_species=severe",18.627199142271813,0.15611097620887074,0.06715574372847362,0
"7SO9_3|E,H,M|antigen_species=severe",-14.578526812742062,-2.1265844972072565,-5.006893794719221,1
"7SO9_4|B,I,N|antigen_species=severe",17.899861215348693,-0.37349267364310323,-0.1755296144242355,0
"7SO9_5|C,J,O|antigen_species=severe",-16.995407861691888,-0.4017549324473957,1.934484539837062,1
7EYA_2|L|antigen_species=severe,20.202564838688726,3.209760200439959,-0.24302518963947495,0
7EYA_3|H|antigen_species=severe,-20.137864027981795,1.524565472315462,1.978767048736677,1
"8KEQ_2|E,G|antigen_species=severe",-18.858548060785967,0.625720520522065,-2.41679885803992,1
"8KEQ_3|D,F|antigen_species=severe",20.37731677604001,3.2895357778384455,-0.16685014505779336,0
7TLY_1|A|antigen_species=severe,-14.578533670728225,-2.141509198372348,-5.251311323517877,1
7TLY_2|B|antigen_species=severe,20.579582658891184,3.3691694542025594,-0.0555350602832713,0
"8XSD_2|G,H,I|antigen_species=severe",-16.619955564068082,-0.622048482895949,1.7749829979208342,1
"8XSD_3|J,K,L|antigen_species=severe",16.821502643444482,-1.4599036925106468,-0.5143492724244132,0
7BEI_1|H|antigen_species=severe,-20.455744682184903,1.7172977783729049,2.0705347573057185,1
7BEI_2|L|antigen_species=severe,21.04225954476859,3.8754156075977684,0.0806565703979716,0
7BEK_1|H|antigen_species=severe,-20.2747107499805,1.6114653987951082,2.033739942720329,1
7BEK_2|L|antigen_species=severe,20.966733721235986,4.007851503521328,-0.037969377187535604,0
7SOC_2|H|antigen_species=severe,-14.7664513739026,-2.0224282247733605,-5.097758543235809,1
7SOC_3|L|antigen_species=severe,18.4665050231582,-0.22198579313415948,0.12567284434873144,0
7BEH_2|H|antigen_species=severe,-18.89942802428445,0.5977789656326677,-2.6127851776775826,1
7BEH_3|L|antigen_species=severe,13.919144211844726,-9.813837070689527,1.43139610591175,0
7N4J_2|H|antigen_species=severe,-17.515629235923598,-0.1259299694636128,-0.5945353643513243,1
7N4J_3|L|antigen_species=severe,13.97006144753226,-9.785886112569338,1.4585987315438222,0
8WPY_1|A|antigen_species=severe,-18.773805389678337,0.5163942278446084,-2.717091141478878,1
8WPY_2|B|antigen_species=severe,20.58731297285545,3.3511622866554225,-0.0408750858608346,0
8WPY_3|C|antigen_species=severe,-20.18159082586557,1.5614479247217783,2.1830496369149035,1
8WPY_4|D|antigen_species=severe,21.130205598665754,3.908054669310456,0.13628624975122064,0
8WPY_5|H|antigen_species=severe,-19.792221294652567,1.3229175791738472,1.9474231981083874,1
8WPY_6|L|antigen_species=severe,20.906562134779094,3.7674770823008785,0.03637635161380881,0
7E8M_2|H|antigen_species=severe,-20.58864198955432,1.8112081764552723,2.4672589580811906,1
7E8M_3|L|antigen_species=severe,20.861302188191317,3.5642373984870903,0.06879902832217857,0
7PS6_1|H|antigen_species=severe,-17.64833333121236,-0.046189011140643256,-0.5628882410500741,1
7PS6_2|L|antigen_species=severe,21.104843502822913,3.96401776119859,0.08948320969864797,0
7PS6_4|C|antigen_species=severe,-19.189409502471776,0.7663647570903658,-2.5506474407506476,1
7PS6_5|D|antigen_species=severe,13.528448898046673,-10.17978835769913,1.315360857982113,0
7EK0_2|H|antigen_species=severe,-20.36083175544744,1.6684361712108886,2.1811901363307102,1
7EK0_3|L|antigen_species=severe,21.083565707741528,3.9979132596223153,0.06053396142468825,0
7E23_2|B|antigen_species=severe,-16.884750622265546,-0.4537241369095678,-0.800682147002242,1
7E23_3|C|antigen_species=severe,20.732980387060753,3.528547186661774,-0.009200049212904793,0
7FCQ_2|H|antigen_species=severe,-18.95186744058528,0.6422268833121376,-2.298043432726491,1
7FCQ_3|L|antigen_species=severe,13.806571712191708,-10.00455406012629,1.4363609016260515,0
7MF1_2|H|antigen_species=severe,-18.726793698499236,0.5130125174896927,-2.2372514046233714,1
7MF1_3|L|antigen_species=severe,13.235231748520258,-10.254511631083126,1.1158741876345788,0
7DZX_2|H|antigen_species=severe,-20.046519734426745,1.4737096584517246,2.1015811217050526,1
7DZX_3|L|antigen_species=severe,20.72905119692515,3.7339217631605925,-0.08721107589580486,0
7KMI_1|A|antigen_species=severe,-19.66355253260181,1.2186227817911568,1.9421332915574976,1
7KMI_2|B|antigen_species=severe,20.491310079112772,3.413091496722169,-0.09698547407267084,0
7N3C_1|H|antigen_species=severe,-18.7098413133213,0.551424153085584,-1.2944397936866232,1
7N3C_2|L|antigen_species=severe,20.62881491460332,3.375884028975395,-0.014524037170546285,0
8Z86_2|H|antigen_species=severe,-16.619955564068082,-0.622048482895949,1.7749829979208342,1
8Z86_3|L|antigen_species=severe,16.821502643444482,-1.4599036925106468,-0.5143492724244132,0
7CHP_2|H|antigen_species=severe,-20.557425275671267,1.7865230627132682,2.396342780414097,1
7CHP_3|L|antigen_species=severe,21.047088996484415,3.894944377640232,0.07842745952656298,0
"7F7H_1|A,C|antigen_species=severe",-20.431950057343386,1.7128587287561614,2.2663274810992045,1
"7F7H_2|B,D|antigen_species=severe",20.806595327650545,3.764123311162052,-0.04077991476208024,0
7JV2_1|H|antigen_species=severe,-16.3049571213449,-0.8039263492095245,1.9339474652354718,1
7JV2_2|L|antigen_species=severe,13.10248432895686,-5.675389848110008,-1.2600007869460865,0
7SWP_2|H|antigen_species=severe,-20.19977447735075,1.5541585024281679,1.925077319817964,1
7SWP_3|L|antigen_species=severe,14.291500440502787,-9.596390872640773,1.6139656906064248,0
7SOA_1|L|antigen_species=severe,17.899861215348693,-0.37349267364310323,-0.1755296144242355,0
7SOA_2|H|antigen_species=severe,-16.995407861691888,-0.4017549324473957,1.934484539837062,1
7MZL_2|H|antigen_species=severe,-17.028811147688554,-0.4099773810753635,-0.7468946757344195,1
7MZL_3|L|antigen_species=severe,20.132300695434346,2.955248042873879,-0.19409342389674628,0
7L7D_1|H|antigen_species=severe,-17.902666949991357,-0.00781064060069006,-2.774223960810381,1
7L7D_2|L|antigen_species=severe,20.61856157104157,3.370219418601817,-0.01975386104008952,0
7N3D_1|H|antigen_species=severe,-18.05099231190725,0.20190285110795977,-0.20428055632446537,1
7N3D_2|L|antigen_species=severe,21.127858752785443,4.103285926104858,0.042454573726609254,0
7N62_2|H|antigen_species=severe,-20.09290368762053,1.4948859813390984,1.9563743155230842,1
7N62_3|L|antigen_species=severe,20.679267000032855,3.4120236852907446,0.0021567764651546483,0
7NTC_2|H|antigen_species=severe,-19.71934011630944,1.2693966460515709,1.8627205461102068,1
7NTC_3|L|antigen_species=severe,20.584154185628837,3.3947691597489404,-0.03766756987953388,0
9CCI_1|B|antigen_species=severe,-18.19207689025638,0.24030690295950188,-1.5028260498132637,1
9CCI_3|C|antigen_species=severe,20.414430210620402,3.5214844017694134,-0.22596366767030338,0
9CCJ_1|H|antigen_species=severe,-17.591320584897254,-0.07015128573934908,-0.429311568365265,1
9CCJ_2|L|antigen_species=severe,13.446223765735043,-9.663421941540669,0.9758720716226665,0
9BJ2_2|H|antigen_species=severe,-18.143806815497207,0.16565427945437983,-2.4684581494399014,1
9BJ2_3|L|antigen_species=severe,13.927357764143329,-9.52187679854775,1.2939146989146564,0
7BYR_2|H|antigen_species=severe,-14.70936894665591,-1.9755916828783753,-3.3711840433129567,1
7BYR_3|L|antigen_species=severe,19.218711205414106,0.9842528240291737,0.158187659568117,0
9L6C_1|A|antigen_species=severe,-17.43241274763975,-0.13894312211676724,2.028241929958953,1
9L6C_3|B|antigen_species=severe,18.773010085454786,0.03592449784921616,0.2319691155900974,0
9L6C_4|H|antigen_species=severe,-16.225203682160494,-0.8571755444404799,1.777241694343597,1
9L6C_5|L|antigen_species=severe,19.00056869661628,0.6003346047043491,0.1795911216269943,0
9L6C_6|D|antigen_species=severe,-17.514683313789874,-0.06158560230791777,2.5269959699005553,1
9L6C_7|F|antigen_species=severe,18.91766815952005,0.15852437774571507,0.2815990869650828,0
"9BJ3_2|C,E,H|antigen_species=severe",-18.777392257518276,0.5290028074044479,-2.5333793863884284,1
"9BJ3_3|D,F,L|antigen_species=severe",20.763777492183813,3.4574999896172125,0.04648961695324481,0
7N4I_1|H|antigen_species=severe,-18.594830513233397,0.47671452401553127,-1.4714819153936376,1
7N4I_2|L|antigen_species=severe,21.03652821384306,3.9326437703961177,0.05440197373705123,0
6XE1_1|H|antigen_species=severe,-20.5427534008779,1.7769434644951052,2.2778147624216603,1
6XE1_2|L|antigen_species=severe,20.791373669705077,3.473370703304206,0.06003299572501547,0
"9ARU_2|D,E,H|antigen_species=severe",-17.00513364709106,-0.39280538854454683,1.8939577313248508,1
"9ARU_3|F,G,L|antigen_species=severe",15.080274642451545,-2.9561979509632974,-1.1206213223110804,0
7M42_1|A|antigen_species=severe,13.687931294183727,-10.121909349134295,1.4029493905321455,0
7M42_2|B|antigen_species=severe,-18.839493658135634,0.5663406330182937,-2.509058647327851,1
7M42_4|C|antigen_species=severe,14.318047016838069,-9.512585693651602,1.5949866961971817,0
7M42_5|D|antigen_species=severe,-19.8071130994673,1.3335268377240632,1.9684783729604416,1
"9C44_2|E,F,H|antigen_species=severe",-16.995407861691888,-0.4017549324473957,1.934484539837062,1
"9C44_3|D,G,L|antigen_species=severe",17.899861215348693,-0.37349267364310323,-0.1755296144242355,0
9C45_1|L|antigen_species=severe,17.899861215348693,-0.37349267364310323,-0.1755296144242355,0
9C45_2|H|antigen_species=severe,-16.995407861691888,-0.4017549324473957,1.934484539837062,1
7E3O_1|L|antigen_species=severe,14.093610707057856,-9.684950802371729,1.5041561287061218,0
7E3O_2|H|antigen_species=severe,-20.43576835437582,1.6970182960292959,2.047078397410023,1
"9BJ4_2|D,F,H|antigen_species=severe",-18.378425076015667,0.3586467987199251,-1.255723667796624,1
"9BJ4_3|E,G,L|antigen_species=severe",13.946601891707392,-9.496766669222394,1.2989421333929683,0
7T01_2|H|antigen_species=severe,-10.606843565661137,-4.399692835717273,-2.8004494528665043,1
7T01_3|L|antigen_species=severe,18.654063663446934,0.3296992729339951,0.04860479089036122,0
7CH5_1|H|antigen_species=severe,-20.509390125574672,1.7631218212974904,2.4001154758812815,1
7CH5_2|L|antigen_species=severe,20.479789301495654,3.431138992315794,-0.15999051766944408,0
7WS6_2|H|antigen_species=severe,19.224356090804758,1.0088759026067404,0.15061470791683054,0
7WS6_3|I|antigen_species=severe,-16.75906904113915,-0.5283136863374615,2.095362638337408,1
7RR0_2|B|antigen_species=severe,-13.880791808831736,-2.533939501820423,-4.745181142291611,1
7RR0_3|C|antigen_species=severe,18.622187466116262,-0.1495253156096451,0.21110143891845778,0
"8WYJ_2|D,H,Q|antigen_species=severe",-14.35750149125016,-2.2507154376095633,-4.838722941869015,1
"8WYJ_3|E,I,S|antigen_species=severe",-14.66211935585853,-2.0897921988886705,-5.198129790521083,1
"8WYJ_4|F,J,R|antigen_species=severe",18.721633007923266,0.3390563203010036,0.09604062269681339,0
"8WYJ_5|G,K,T|antigen_species=severe",18.4665050231582,-0.22198579313415948,0.12567284434873144,0
"7WLY_2|P,Y|antigen_species=severe",-19.387193578066377,1.0781275356786868,1.7369504100745816,1
"7WLY_3|O,X|antigen_species=severe",19.0097713474887,2.2281644968121816,-0.7260794323468677,0
7ENG_1|L|antigen_species=severe,20.14396350546193,2.909006179354188,-0.16708739692946603,0
7ENG_2|H|antigen_species=severe,-20.85291506743478,1.9559191647268794,2.354135379365969,1
"9AU2_1|D,F|antigen_species=severe",-20.180703602035077,1.5385837518721566,1.7088267381155495,1
"9AU2_2|I,J|antigen_species=severe",13.705066185530017,-10.116741018451172,1.4124527468670267,0
8S6M_1|H|antigen_species=severe,-20.21736422083866,1.5614920096381568,1.7474661677884982,1
8S6M_3|I|antigen_species=severe,-18.28625069946429,0.28928175230744335,-1.6677953480156165,1
8S6M_4|L|antigen_species=severe,13.705066185530017,-10.116741018451172,1.4124527468670267,0
8S6M_5|M|antigen_species=severe,13.647094210909916,-9.918987339883296,1.2744833556435289,0
"9B82_2|H,I,K,N,P,R|antigen_species=severe",-20.239792359963893,1.5842185918430378,2.0251568514962845,1
"9B82_3|G,J,L,M,O,Q|antigen_species=severe",18.702402749902184,1.9420643748178505,-0.82016291303067,0
7M8J_2|H|antigen_species=severe,-14.4911821791942,-2.1756656862817447,-4.890759152415338,1
7M8J_3|L|antigen_species=severe,14.77892622091198,-6.989090945027599,0.6691960437013309,0
7E5O_1|H|antigen_species=severe,-17.859782234561006,0.07723175718019643,-0.5238512226106219,1
7E5O_2|L|antigen_species=severe,19.80512078033437,3.2598827136743576,-0.5729958255550964,0
7LRS_2|D|antigen_species=severe,-18.528822880529926,0.38108104078880567,-2.5629878190540736,1
7LRS_3|E|antigen_species=severe,20.6515804426631,3.530903604463429,-0.07711041485755242,0
7ENF_2|O|antigen_species=severe,20.14396350546193,2.909006179354188,-0.16708739692946603,0
7ENF_3|P|antigen_species=severe,-20.85291506743478,1.9559191647268794,2.354135379365969,1
7CAH_1|D|antigen_species=severe,16.314899461772164,-1.699464770721349,-0.7714889297760544,0
7CAH_2|E|antigen_species=severe,-18.374642342970688,0.31245604685282163,-2.294164999400564,1
7F62_2|H|antigen_species=severe,-19.32939479216029,1.0570606985525368,0.9653295100967392,1
7F62_3|L|antigen_species=severe,19.36976056588785,2.0214107120024356,-0.32474596433018466,0
"7CAI_2|D,F|antigen_species=severe",18.7592520950912,1.844710066127752,-0.690820556148716,0
"7CAI_3|E,G|antigen_species=severe",-18.350146713141022,0.29992524215036015,-2.254922580511687,1
8WPW_1|A|antigen_species=severe,-18.773805389678337,0.5163942278446084,-2.717091141478878,1
8WPW_2|B|antigen_species=severe,20.58731297285545,3.3511622866554225,-0.0408750858608346,0
8WPW_3|C|antigen_species=severe,-20.18159082586557,1.5614479247217783,2.1830496369149035,1
8WPW_4|D|antigen_species=severe,21.130205598665754,3.908054669310456,0.13628624975122064,0
8WPW_5|H|antigen_species=severe,-19.792221294652567,1.3229175791738472,1.9474231981083874,1
8WPW_6|L|antigen_species=severe,20.906562134779094,3.7674770823008785,0.03637635161380881,0
"7CZQ_2|H,J|antigen_species=severe",-20.46109712024475,1.7686516033711641,2.2570308122928777,1
"7CZQ_3|K,N|antigen_species=severe",20.738415297160643,3.620986017030884,-0.023101466188692313,0
8JAP_2|H|antigen_species=severe,-14.560963000606394,-2.0678772003992005,-3.419627548969138,1
8JAP_3|L|antigen_species=severe,15.172907072937146,-2.996261263919348,-1.0315915734461119,0
"7KN3_2|H,M|antigen_species=severe",-20.31321785143705,1.6275695072378835,1.935209174238617,1
"7KN3_3|L,N|antigen_species=severe",20.320621614463857,2.98839398649651,-0.07050101229708841,0
"7ZFD_1|A,H|antigen_species=severe",-19.520762247667882,1.1586911624662068,1.8132236282343612,1
"7ZFD_3|B,L|antigen_species=severe",20.697918587541853,3.7086884392132085,-0.09606447133945255,0
"7K8X_2|D,E|antigen_species=severe",-18.854217953503824,0.574542345570894,-2.5299874713223076,1
"7K8X_3|F,G|antigen_species=severe",13.70631826771455,-10.093735121775815,1.4043042911876045,0
7MM0_1|H|antigen_species=severe,-18.5306827385989,0.3814132462493018,-2.5708004637364406,1
7MM0_2|L|antigen_species=severe,20.669264667811248,3.4761583021409708,-0.03419666523855188,0
"7WEB_1|G,H|antigen_species=severe",-13.42409189053611,-2.8235531196171983,-5.257509098511115,1
"7WEB_2|I,L|antigen_species=severe",17.906923627422746,-0.47107980667798177,-0.16975486174529172,0
7PS1_2|A|antigen_species=severe,-20.350780956910523,1.6660045819508447,2.26621933114579,1
7PS1_3|B|antigen_species=severe,20.531540866168996,3.3888898462280874,-0.09695879689481739,0
7S6L_2|H|antigen_species=severe,-15.14041305289001,-1.7786694776094365,-4.630854979098947,1
7S6L_3|L|antigen_species=severe,19.192881750395962,0.7491027114419078,0.21926828428572467,0
8JIO_2|B|antigen_species=severe,20.990481673594005,3.9280820862231782,0.020502924157105192,0
8JIO_3|C|antigen_species=severe,-18.125238513374903,0.28655827964081615,-0.3995075453079003,1
7MZF_2|H|antigen_species=severe,-20.599015101870602,1.8149316148419476,2.39432302867215,1
7MZF_3|L|antigen_species=severe,20.61551209570504,3.7173605922968256,-0.16569074321663532,0
"8C2R_2|E,L|antigen_species=severe",20.452806020138116,3.334226049870189,-0.1363046009476696,0
"8C2R_3|F,R|antigen_species=severe",-19.71623659622625,1.2706613752108535,1.8025866263126389,1
"7V26_1|A,C,E|antigen_species=unknown",-4.007427843534615,-8.362945296955019,-6.146528962542942,1
"7V26_2|a,c,e|antigen_species=severe",-17.07085264293245,-0.3903304641358341,-0.47021418572200846,1
"7V26_3|b,d,f|antigen_species=severe",13.709874967830373,-9.963354103678265,1.3415459765341964,0
7CJF_1|A|antigen_species=severe,-19.457075848632375,1.0960278183723513,1.8419743018626713,1
7CJF_2|B|antigen_species=severe,20.993759186011086,3.865963212244256,0.05405192506434782,0
8SWH_2|H|antigen_species=severe,-13.34479041333278,-2.8590597075156583,-5.152778215502748,1
8SWH_3|L|antigen_species=severe,14.455121562553593,-3.6696618897921467,-1.2472416403809907,0
"8ZBY_2|G,H,I|antigen_species=severe",-18.709997276772288,0.5006633866786511,-2.304581369395741,1
"8ZBY_3|D,E,F|antigen_species=severe",13.332242746801581,-9.929222508685143,1.0322726143866192,0
